date_2,gid,team_slug_1,fg_1,fga_1,fg%_1,3p_1,3pa_1,3p%_1,ft_1,fta_1,ft%_1,orb_1,drb_1,trb_1,ast_1,stl_1,blk_1,tov_1,pf_1,pts_1,home_1,betting_line_1,team_slug_2,fg_2,fga_2,fg%_2,3p_2,3pa_2,3p%_2,ft_2,fta_2,ft%_2,orb_2,drb_2,trb_2,ast_2,stl_2,blk_2,tov_2,pf_2,pts_2,home_2,betting_line_2,off_rating_1,off_rating_2,over_under
2015-03-07,201503070NOP,MEM,32,74,0.432,6,16,0.375,19,29,0.655,8,31,39,26,15,7,14,19,89,0,1.5,NOP,38,80,0.475,8,23,0.348,11,13,0.846,7,34,41,24,8,13,18,18,95,1,-1.5,95.72,102.17,186.0
2015-03-07,201503070NOP,NOP,38,80,0.475,8,23,0.348,11,13,0.846,7,34,41,24,8,13,18,18,95,1,-1.5,MEM,32,74,0.432,6,16,0.375,19,29,0.655,8,31,39,26,15,7,14,19,89,0,1.5,102.17,95.72,186.0
2015-03-12,201503120WAS,MEM,31,80,0.388,3,19,0.158,22,30,0.733,14,27,41,18,9,3,21,29,87,0,8.5,WAS,40,80,0.5,5,17,0.294,22,31,0.71,10,32,42,25,11,5,13,24,107,1,-8.5,91.16,112.11,182.5
2015-03-12,201503120WAS,WAS,40,80,0.5,5,17,0.294,22,31,0.71,10,32,42,25,11,5,13,24,107,1,-8.5,MEM,31,80,0.388,3,19,0.158,22,30,0.733,14,27,41,18,9,3,21,29,87,0,8.5,112.11,91.16,182.5
2015-03-14,201503140MEM,MEM,37,78,0.474,8,14,0.571,14,16,0.875,8,28,36,23,10,3,14,21,96,1,-6.5,MIL,30,72,0.417,5,19,0.263,18,27,0.667,8,29,37,17,6,3,15,18,83,0,6.5,108.64,93.93,183.0
2015-03-14,201503140MEM,MIL,30,72,0.417,5,19,0.263,18,27,0.667,8,29,37,17,6,3,15,18,83,0,6.5,MEM,37,78,0.474,8,14,0.571,14,16,0.875,8,28,36,23,10,3,14,21,96,1,-6.5,93.93,108.64,183.0
2015-03-21,201503210MEM,MEM,37,89,0.416,11,18,0.611,12,16,0.75,11,34,45,21,10,1,10,16,97,1,-3.0,POR,33,76,0.434,6,22,0.273,14,15,0.933,5,39,44,15,6,3,17,17,86,0,3.0,104.16,92.34,194.0
2015-03-21,201503210MEM,POR,33,76,0.434,6,22,0.273,14,15,0.933,5,39,44,15,6,3,17,17,86,0,3.0,MEM,37,89,0.416,11,18,0.611,12,16,0.75,11,34,45,21,10,1,10,16,97,1,-3.0,92.34,104.16,194.0
2015-03-23,201503230NYK,MEM,41,79,0.519,7,12,0.583,14,19,0.737,9,30,39,22,4,2,10,19,103,0,-14.0,NYK,32,76,0.421,4,18,0.222,14,17,0.824,8,29,37,22,4,6,17,18,82,1,14.0,116.48,92.73,183.0
2015-03-23,201503230NYK,NYK,32,76,0.421,4,18,0.222,14,17,0.824,8,29,37,22,4,6,17,18,82,1,14.0,MEM,41,79,0.519,7,12,0.583,14,19,0.737,9,30,39,22,4,2,10,19,103,0,-14.0,92.73,116.48,183.0
2015-03-29,201503290SAS,MEM,36,82,0.439,6,14,0.429,11,12,0.917,3,31,34,22,5,1,10,17,89,0,8.0,SAS,42,83,0.506,4,17,0.235,15,18,0.833,10,38,48,25,9,6,8,15,103,1,-8.0,98.51,114.0,193.0
2015-03-29,201503290SAS,SAS,42,83,0.506,4,17,0.235,15,18,0.833,10,38,48,25,9,6,8,15,103,1,-8.0,MEM,36,82,0.439,6,14,0.429,11,12,0.917,3,31,34,22,5,1,10,17,89,0,8.0,114.0,98.51,193.0
2015-03-30,201503300MEM,MEM,38,83,0.458,8,23,0.348,13,17,0.765,14,31,45,23,7,11,13,21,97,1,-10.5,SAC,33,81,0.407,5,16,0.313,12,20,0.6,12,29,41,16,4,3,12,19,83,0,10.5,111.63,95.52,199.5
2015-03-30,201503300MEM,SAC,33,81,0.407,5,16,0.313,12,20,0.6,12,29,41,16,4,3,12,19,83,0,10.5,MEM,38,83,0.458,8,23,0.348,13,17,0.765,14,31,45,23,7,11,13,21,97,1,-10.5,95.52,111.63,199.5
2015-04-03,201504030MEM,MEM,38,80,0.475,4,21,0.19,20,28,0.714,8,37,45,16,7,7,13,22,100,1,-5.5,OKC,36,88,0.409,4,17,0.235,16,26,0.615,11,36,47,18,7,3,12,23,92,0,5.5,103.26,95.0,204.5
2015-04-03,201504030MEM,OKC,36,88,0.409,4,17,0.235,16,26,0.615,11,36,47,18,7,3,12,23,92,0,5.5,MEM,38,80,0.475,4,21,0.19,20,28,0.714,8,37,45,16,7,7,13,22,100,1,-5.5,95.0,103.26,204.5
2015-04-04,201504040MEM,MEM,34,81,0.42,1,15,0.067,14,18,0.778,9,32,41,23,2,3,15,15,83,1,-8.0,WAS,38,79,0.481,8,22,0.364,8,10,0.8,6,34,40,24,9,0,15,18,92,0,8.0,90.34,100.14,187.0
2015-04-04,201504040MEM,WAS,38,79,0.481,8,22,0.364,8,10,0.8,6,34,40,24,9,0,15,18,92,0,8.0,MEM,34,81,0.42,1,15,0.067,14,18,0.778,9,32,41,23,2,3,15,15,83,1,-8.0,100.14,90.34,187.0
2015-04-08,201504080MEM,MEM,45,88,0.511,8,17,0.471,12,14,0.857,14,38,52,27,7,3,8,16,110,1,-4.5,NOP,28,80,0.35,6,21,0.286,12,18,0.667,12,27,39,13,8,3,12,15,74,0,4.5,128.1,86.18,183.5
2015-04-08,201504080MEM,NOP,28,80,0.35,6,21,0.286,12,18,0.667,12,27,39,13,8,3,12,15,74,0,4.5,MEM,45,88,0.511,8,17,0.471,12,14,0.857,14,38,52,27,7,3,8,16,110,1,-4.5,86.18,128.1,183.5
2015-04-10,201504100UTA,MEM,36,76,0.474,5,15,0.333,12,19,0.632,7,29,36,22,8,1,11,22,89,0,-2.5,UTA,31,71,0.437,11,23,0.478,15,22,0.682,9,30,39,16,4,3,15,22,88,1,2.5,103.99,102.82,175.5
2015-04-10,201504100UTA,UTA,31,71,0.437,11,23,0.478,15,22,0.682,9,30,39,16,4,3,15,22,88,1,2.5,MEM,36,76,0.474,5,15,0.333,12,19,0.632,7,29,36,22,8,1,11,22,89,0,-2.5,102.82,103.99,175.5
2015-11-03,201511030SAC,MEM,40,83,0.482,3,20,0.15,20,25,0.8,12,38,50,23,5,7,16,31,103,0,-4.0,SAC,29,74,0.392,7,20,0.35,24,40,0.6,8,27,35,17,8,1,13,21,89,1,4.0,108.72,93.95,197.0
2015-11-03,201511030SAC,SAC,29,74,0.392,7,20,0.35,24,40,0.6,8,27,35,17,8,1,13,21,89,1,4.0,MEM,40,83,0.482,3,20,0.15,20,25,0.8,12,38,50,23,5,7,16,31,103,0,-4.0,93.95,108.72,197.0
2015-11-05,201511050POR,MEM,37,77,0.481,7,20,0.35,15,21,0.714,7,29,36,20,4,5,8,14,96,0,-4.5,POR,44,87,0.506,15,30,0.5,12,20,0.6,14,33,47,29,3,3,8,19,115,1,4.5,110.39,132.24,192.0
2015-11-05,201511050POR,POR,44,87,0.506,15,30,0.5,12,20,0.6,14,33,47,29,3,3,8,19,115,1,4.5,MEM,37,77,0.481,7,20,0.35,15,21,0.714,7,29,36,20,4,5,8,14,96,0,-4.5,132.24,110.39,192.0
2015-11-07,201511070UTA,MEM,30,91,0.33,6,19,0.316,13,14,0.929,13,31,44,16,8,1,14,21,79,0,2.5,UTA,31,74,0.419,12,27,0.444,15,18,0.833,9,40,49,18,7,10,21,20,89,1,-2.5,84.75,95.47,180.0
2015-11-07,201511070UTA,UTA,31,74,0.419,12,27,0.444,15,18,0.833,9,40,49,18,7,10,21,20,89,1,-2.5,MEM,30,91,0.33,6,19,0.316,13,14,0.929,13,31,44,16,8,1,14,21,79,0,2.5,95.47,84.75,180.0
2015-11-13,201511130MEM,MEM,36,86,0.419,6,16,0.375,23,27,0.852,14,21,35,22,10,0,8,21,101,1,-6.5,POR,33,69,0.478,8,22,0.364,26,29,0.897,10,33,43,17,5,10,22,22,100,0,6.5,112.83,111.71,193.5
2015-11-13,201511130MEM,POR,33,69,0.478,8,22,0.364,26,29,0.897,10,33,43,17,5,10,22,22,100,0,6.5,MEM,36,86,0.419,6,16,0.375,23,27,0.852,14,21,35,22,10,0,8,21,101,1,-6.5,111.71,112.83,193.5
2015-11-15,201511150MIN,MEM,40,71,0.563,9,17,0.529,25,27,0.926,4,30,34,21,7,6,15,16,114,0,-4.5,MIN,41,82,0.5,5,16,0.313,19,21,0.905,9,24,33,20,10,2,12,24,106,1,4.5,123.69,115.01,192.5
2015-11-15,201511150MIN,MIN,41,82,0.5,5,16,0.313,19,21,0.905,9,24,33,20,10,2,12,24,106,1,4.5,MEM,40,71,0.563,9,17,0.529,25,27,0.926,4,30,34,21,7,6,15,16,114,0,-4.5,115.01,123.69,192.5
2015-11-16,201511160MEM,MEM,37,84,0.44,12,17,0.706,36,39,0.923,12,22,34,23,11,4,10,22,122,1,-2.5,OKC,41,81,0.506,10,24,0.417,22,31,0.71,12,32,44,22,7,6,19,28,114,0,2.5,126.31,118.03,197.5
2015-11-16,201511160MEM,OKC,41,81,0.506,10,24,0.417,22,31,0.71,12,32,44,22,7,6,19,28,114,0,2.5,MEM,37,84,0.44,12,17,0.706,36,39,0.923,12,22,34,23,11,4,10,22,122,1,-2.5,118.03,126.31,197.5
2015-11-21,201511210SAS,MEM,32,74,0.432,1,9,0.111,17,17,1.0,7,28,35,19,13,2,16,23,82,0,8.0,SAS,34,72,0.472,7,21,0.333,17,22,0.773,7,33,40,20,7,6,17,20,92,1,-8.0,91.82,103.02,190.0
2015-11-21,201511210SAS,SAS,34,72,0.472,7,21,0.333,17,22,0.773,7,33,40,20,7,6,17,20,92,1,-8.0,MEM,32,74,0.432,1,9,0.111,17,17,1.0,7,28,35,19,13,2,16,23,82,0,8.0,103.02,91.82,190.0
2015-11-29,201511290MEM,MEM,34,81,0.42,4,13,0.308,20,27,0.741,15,34,49,19,11,7,26,18,92,1,-13.5,PHI,30,77,0.39,12,36,0.333,12,16,0.75,8,33,41,23,18,9,25,29,84,0,13.5,91.59,83.62,193.5
2015-11-29,201511290MEM,PHI,30,77,0.39,12,36,0.333,12,16,0.75,8,33,41,23,18,9,25,29,84,0,13.5,MEM,34,81,0.42,4,13,0.308,20,27,0.741,15,34,49,19,11,7,26,18,92,1,-13.5,83.62,91.59,193.5
2015-12-01,201512010NOP,MEM,43,90,0.478,2,10,0.2,25,26,0.962,13,36,49,21,3,4,6,23,113,0,-1.0,NOP,35,81,0.432,9,27,0.333,25,33,0.758,9,28,37,25,3,11,8,21,104,1,1.0,123.63,113.78,202.0
2015-12-01,201512010NOP,NOP,35,81,0.432,9,27,0.333,25,33,0.758,9,28,37,25,3,11,8,21,104,1,1.0,MEM,43,90,0.478,2,10,0.2,25,26,0.962,13,36,49,21,3,4,6,23,113,0,-1.0,113.78,123.63,202.0
2015-12-03,201512030MEM,MEM,30,80,0.375,2,16,0.125,21,25,0.84,9,28,37,19,6,6,11,17,83,1,3.5,SAS,40,80,0.5,10,18,0.556,13,18,0.722,10,38,48,27,8,8,15,21,103,0,-3.5,91.36,113.38,183.0
2015-12-03,201512030MEM,SAS,40,80,0.5,10,18,0.556,13,18,0.722,10,38,48,27,8,8,15,21,103,0,-3.5,MEM,30,80,0.375,2,16,0.125,21,25,0.84,9,28,37,19,6,6,11,17,83,1,3.5,113.38,91.36,183.0
2015-12-06,201512060MEM,MEM,36,90,0.4,5,15,0.333,18,24,0.75,15,31,46,23,8,5,12,16,95,1,-5.5,PHO,36,82,0.439,9,31,0.29,12,17,0.706,11,36,47,20,8,5,18,24,93,0,5.5,100.79,98.67,203.0
2015-12-06,201512060MEM,PHO,36,82,0.439,9,31,0.29,12,17,0.706,11,36,47,20,8,5,18,24,93,0,5.5,MEM,36,90,0.4,5,15,0.333,18,24,0.75,15,31,46,23,8,5,12,16,95,1,-5.5,98.67,100.79,203.0
2015-12-08,201512080MEM,MEM,33,81,0.407,3,14,0.214,19,22,0.864,11,22,33,14,6,4,15,17,88,1,2.0,OKC,47,84,0.56,13,26,0.5,18,23,0.783,10,36,46,31,11,3,12,17,125,0,-2.0,94.82,134.69,201.5
2015-12-08,201512080MEM,OKC,47,84,0.56,13,26,0.5,18,23,0.783,10,36,46,31,11,3,12,17,125,0,-2.0,MEM,33,81,0.407,3,14,0.214,19,22,0.864,11,22,33,14,6,4,15,17,88,1,2.0,134.69,94.82,201.5
2015-12-13,201512130MIA,MEM,40,77,0.519,7,19,0.368,10,14,0.714,5,28,33,23,10,3,13,21,97,0,3.0,MIA,37,77,0.481,7,22,0.318,19,23,0.826,7,28,35,18,9,1,10,15,100,1,-3.0,109.46,112.84,189.0
2015-12-13,201512130MIA,MIA,37,77,0.481,7,22,0.318,19,23,0.826,7,28,35,18,9,1,10,15,100,1,-3.0,MEM,40,77,0.519,7,19,0.368,10,14,0.714,5,28,33,23,10,3,13,21,97,0,3.0,112.84,109.46,189.0
2015-12-14,201512140MEM,MEM,44,78,0.564,10,15,0.667,14,15,0.933,6,33,39,26,8,5,17,18,112,1,-3.0,WAS,37,86,0.43,9,24,0.375,12,20,0.6,10,26,36,22,9,3,14,13,95,0,3.0,117.9,100.01,201.0
2015-12-14,201512140MEM,WAS,37,86,0.43,9,24,0.375,12,20,0.6,10,26,36,22,9,3,14,13,95,0,3.0,MEM,44,78,0.564,10,15,0.667,14,15,0.933,6,33,39,26,8,5,17,18,112,1,-3.0,100.01,117.9,201.0
2015-12-22,201512220PHI,MEM,40,85,0.471,5,15,0.333,19,24,0.792,9,27,36,26,16,3,12,23,104,0,-10.0,PHI,31,66,0.47,7,23,0.304,21,32,0.656,10,32,42,19,6,3,26,21,90,1,10.0,109.07,94.38,194.5
2015-12-22,201512220PHI,PHI,31,66,0.47,7,23,0.304,21,32,0.656,10,32,42,19,6,3,26,21,90,1,10.0,MEM,40,85,0.471,5,15,0.333,19,24,0.792,9,27,36,26,16,3,12,23,104,0,-10.0,94.38,109.07,194.5
2015-12-23,201512230WAS,MEM,33,72,0.458,3,17,0.176,22,32,0.688,6,29,35,12,13,7,8,17,91,0,-1.0,WAS,37,82,0.451,11,25,0.44,15,19,0.789,12,32,44,26,3,2,14,23,100,1,1.0,103.57,113.82,201.0
2015-12-23,201512230WAS,WAS,37,82,0.451,11,25,0.44,15,19,0.789,12,32,44,26,3,2,14,23,100,1,1.0,MEM,33,72,0.458,3,17,0.176,22,32,0.688,6,29,35,12,13,7,8,17,91,0,-1.0,113.82,103.57,201.0
2015-12-29,201512290MEM,MEM,38,87,0.437,4,15,0.267,19,20,0.95,16,30,46,25,4,6,8,18,99,1,-4.5,MIA,35,79,0.443,11,29,0.379,9,18,0.5,8,30,38,23,5,6,14,22,90,0,4.5,113.11,102.83,189.0
2015-12-29,201512290MEM,MIA,35,79,0.443,11,29,0.379,9,18,0.5,8,30,38,23,5,6,14,22,90,0,4.5,MEM,38,87,0.437,4,15,0.267,19,20,0.95,16,30,46,25,4,6,8,18,99,1,-4.5,102.83,113.11,189.0
2016-01-02,201601020UTA,MEM,33,81,0.407,7,18,0.389,14,26,0.538,8,32,40,17,8,4,11,24,87,0,-2.0,UTA,31,75,0.413,9,27,0.333,21,28,0.75,9,39,48,17,4,7,16,24,92,1,2.0,93.79,99.18,184.5
2016-01-02,201601020UTA,UTA,31,75,0.413,9,27,0.333,21,28,0.75,9,39,48,17,4,7,16,24,92,1,2.0,MEM,33,81,0.407,7,18,0.389,14,26,0.538,8,32,40,17,8,4,11,24,87,0,-2.0,99.18,93.79,184.5
2016-01-04,201601040POR,MEM,35,91,0.385,3,15,0.2,18,26,0.692,17,35,52,21,10,3,11,19,91,0,-1.0,POR,28,72,0.389,7,28,0.25,15,24,0.625,7,35,42,14,7,4,21,19,78,1,1.0,97.03,83.17,195.5
2016-01-04,201601040POR,POR,28,72,0.389,7,28,0.25,15,24,0.625,7,35,42,14,7,4,21,19,78,1,1.0,MEM,35,91,0.385,3,15,0.2,18,26,0.692,17,35,52,21,10,3,11,19,91,0,-1.0,83.17,97.03,195.5
2016-01-06,201601060OKC,MEM,35,90,0.389,7,21,0.333,17,24,0.708,9,30,39,21,9,4,8,24,94,0,9.5,OKC,38,83,0.458,8,17,0.471,28,33,0.848,13,39,52,20,3,6,15,23,112,1,-9.5,97.3,115.94,199.0
2016-01-06,201601060OKC,OKC,38,83,0.458,8,17,0.471,28,33,0.848,13,39,52,20,3,6,15,23,112,1,-9.5,MEM,35,90,0.389,7,21,0.333,17,24,0.708,9,30,39,21,9,4,8,24,94,0,9.5,115.94,97.3,199.0
2016-01-16,201601160MEM,MEM,39,82,0.476,5,10,0.5,20,26,0.769,13,31,44,24,2,5,8,19,103,1,-5.0,NYK,35,77,0.455,5,20,0.25,20,24,0.833,6,30,36,20,4,6,8,20,95,0,5.0,118.53,109.32,187.5
2016-01-16,201601160MEM,NYK,35,77,0.455,5,20,0.25,20,24,0.833,6,30,36,20,4,6,8,20,95,0,5.0,MEM,39,82,0.476,5,10,0.5,20,26,0.769,13,31,44,24,2,5,8,19,103,1,-5.0,109.32,118.53,187.5
2016-01-18,201601180MEM,MEM,35,75,0.467,8,19,0.421,23,30,0.767,11,29,40,27,9,3,10,25,101,1,-4.5,NOP,36,74,0.486,6,19,0.316,21,23,0.913,6,28,34,19,8,5,15,22,99,0,4.5,114.67,112.4,193.5
2016-01-18,201601180MEM,NOP,36,74,0.486,6,19,0.316,21,23,0.913,6,28,34,19,8,5,15,22,99,0,4.5,MEM,35,75,0.467,8,19,0.421,23,30,0.767,11,29,40,27,9,3,10,25,101,1,-4.5,112.4,114.67,193.5
2016-01-23,201601230MIN,MEM,37,79,0.468,9,19,0.474,18,22,0.818,10,24,34,22,9,3,13,23,101,0,-3.5,MIN,34,68,0.5,5,17,0.294,33,36,0.917,8,30,38,26,7,5,15,21,106,1,3.5,113.57,119.19,192.0
2016-01-23,201601230MIN,MIN,34,68,0.5,5,17,0.294,33,36,0.917,8,30,38,26,7,5,15,21,106,1,3.5,MEM,37,79,0.468,9,19,0.474,18,22,0.818,10,24,34,22,9,3,13,23,101,0,-3.5,119.19,113.57,192.0
2016-01-25,201601250MEM,MEM,43,100,0.43,6,18,0.333,16,25,0.64,18,36,54,25,12,5,10,16,108,1,-5.5,ORL,40,86,0.465,10,28,0.357,12,14,0.857,8,38,46,24,2,6,19,22,102,0,5.5,106.91,100.97,190.0
2016-01-25,201601250MEM,ORL,40,86,0.465,10,28,0.357,12,14,0.857,8,38,46,24,2,6,19,22,102,0,5.5,MEM,43,100,0.43,6,18,0.333,16,25,0.64,18,36,54,25,12,5,10,16,108,1,-5.5,100.97,106.91,190.0
2016-01-28,201601280MEM,MEM,38,80,0.475,10,28,0.357,17,20,0.85,9,28,37,28,7,5,11,23,103,1,-5.5,MIL,29,79,0.367,1,16,0.063,24,27,0.889,16,30,46,17,8,3,14,16,83,0,5.5,119.09,95.97,193.0
2016-01-28,201601280MEM,MIL,29,79,0.367,1,16,0.063,24,27,0.889,16,30,46,17,8,3,14,16,83,0,5.5,MEM,38,80,0.475,10,28,0.357,17,20,0.85,9,28,37,28,7,5,11,23,103,1,-5.5,95.97,119.09,193.0
2016-01-30,201601300MEM,MEM,41,79,0.519,8,18,0.444,31,37,0.838,2,30,32,23,15,9,13,26,121,1,-4.0,SAC,38,92,0.413,9,24,0.375,32,38,0.842,18,33,51,16,10,3,19,27,117,0,4.0,115.78,111.96,206.5
2016-01-30,201601300MEM,SAC,38,92,0.413,9,24,0.375,32,38,0.842,18,33,51,16,10,3,19,27,117,0,4.0,MEM,41,79,0.519,8,18,0.444,31,37,0.838,2,30,32,23,15,9,13,26,121,1,-4.0,111.96,115.78,206.5
2016-02-01,201602010NOP,MEM,43,71,0.606,9,16,0.563,15,18,0.833,3,37,40,27,4,5,14,21,110,0,3.0,NOP,36,88,0.409,10,26,0.385,13,21,0.619,14,23,37,19,8,4,9,14,95,1,-3.0,122.99,106.22,203.0
2016-02-01,201602010NOP,NOP,36,88,0.409,10,26,0.385,13,21,0.619,14,23,37,19,8,4,9,14,95,1,-3.0,MEM,43,71,0.606,9,16,0.563,15,18,0.833,3,37,40,27,4,5,14,21,110,0,3.0,106.22,122.99,203.0
2016-02-05,201602050NYK,MEM,33,76,0.434,4,18,0.222,21,24,0.875,4,33,37,17,8,5,9,18,91,0,-5.5,NYK,30,80,0.375,10,29,0.345,15,17,0.882,14,33,47,15,2,6,14,23,85,1,5.5,104.3,97.43,193.5
2016-02-05,201602050NYK,NYK,30,80,0.375,10,29,0.345,15,17,0.882,14,33,47,15,2,6,14,23,85,1,5.5,MEM,33,76,0.434,4,18,0.222,21,24,0.875,4,33,37,17,8,5,9,18,91,0,-5.5,97.43,104.3,193.5
2016-02-08,201602080MEM,MEM,43,86,0.5,7,19,0.368,13,19,0.684,5,34,39,18,5,3,15,24,106,1,-3.0,POR,44,89,0.494,10,29,0.345,14,20,0.7,8,29,37,22,9,6,13,23,112,0,3.0,104.61,110.53,198.5
2016-02-08,201602080MEM,POR,44,89,0.494,10,29,0.345,14,20,0.7,8,29,37,22,9,6,13,23,112,0,3.0,MEM,43,86,0.5,7,19,0.368,13,19,0.684,5,34,39,18,5,3,15,24,106,1,-3.0,110.53,104.61,198.5
2016-02-19,201602190MEM,MEM,40,82,0.488,7,21,0.333,22,28,0.786,11,31,42,17,13,5,14,24,109,1,-4.5,MIN,31,75,0.413,11,26,0.423,31,31,1.0,11,31,42,25,7,6,20,25,104,0,4.5,114.44,109.19,205.0
2016-02-19,201602190MEM,MIN,31,75,0.413,11,26,0.423,31,31,1.0,11,31,42,25,7,6,20,25,104,0,4.5,MEM,40,82,0.488,7,21,0.333,22,28,0.786,11,31,42,17,13,5,14,24,109,1,-4.5,109.19,114.44,205.0
2016-02-21,201602210TOR,MEM,28,76,0.368,3,20,0.15,26,32,0.813,10,34,44,13,6,3,13,25,85,0,8.0,TOR,33,81,0.407,7,28,0.25,25,31,0.806,9,38,47,12,4,2,12,22,98,1,-8.0,91.52,105.52,202.0
2016-02-21,201602210TOR,TOR,33,81,0.407,7,28,0.25,25,31,0.806,9,38,47,12,4,2,12,22,98,1,-8.0,MEM,28,76,0.368,3,20,0.15,26,32,0.813,10,34,44,13,6,3,13,25,85,0,8.0,105.52,91.52,202.0
2016-02-27,201602270PHO,MEM,32,80,0.4,6,20,0.3,36,42,0.857,7,27,34,15,11,4,8,26,106,0,-7.0,PHO,37,80,0.463,12,32,0.375,25,35,0.714,16,40,56,19,4,3,18,28,111,1,7.0,110.4,115.61,208.5
2016-02-27,201602270PHO,PHO,37,80,0.463,12,32,0.375,25,35,0.714,16,40,56,19,4,3,18,28,111,1,7.0,MEM,32,80,0.4,6,20,0.3,36,42,0.857,7,27,34,15,11,4,8,26,106,0,-7.0,115.61,110.4,208.5
2016-03-02,201603020MEM,MEM,35,79,0.443,5,18,0.278,29,33,0.879,14,23,37,20,13,4,19,23,104,1,-3.5,SAC,39,82,0.476,9,26,0.346,11,20,0.55,16,28,44,31,7,3,24,29,98,0,3.5,109.11,102.82,215.0
2016-03-02,201603020MEM,SAC,39,82,0.476,9,26,0.346,11,20,0.55,16,28,44,31,7,3,24,29,98,0,3.5,MEM,35,79,0.443,5,18,0.278,29,33,0.879,14,23,37,20,13,4,19,23,104,1,-3.5,102.82,109.11,215.0
2016-03-04,201603040MEM,MEM,37,81,0.457,4,18,0.222,16,19,0.842,9,33,42,14,8,5,11,22,94,1,1.5,UTA,32,75,0.427,5,19,0.263,19,29,0.655,12,33,45,21,6,5,17,18,88,0,-1.5,103.96,97.32,192.0
2016-03-04,201603040MEM,UTA,32,75,0.427,5,19,0.263,19,29,0.655,12,33,45,21,6,5,17,18,88,0,-1.5,MEM,37,81,0.457,4,18,0.222,16,19,0.842,9,33,42,14,8,5,11,22,94,1,1.5,97.32,103.96,192.0
2016-03-06,201603060MEM,MEM,32,80,0.4,10,22,0.455,26,33,0.788,12,26,38,17,6,3,10,27,100,1,-9.5,PHO,37,71,0.521,12,28,0.429,23,30,0.767,10,37,47,24,3,3,15,23,109,0,9.5,112.03,122.12,205.0
2016-03-06,201603060MEM,PHO,37,71,0.521,12,28,0.429,23,30,0.767,10,37,47,24,3,3,15,23,109,0,9.5,MEM,32,80,0.4,10,22,0.455,26,33,0.788,12,26,38,17,6,3,10,27,100,1,-9.5,122.12,112.03,205.0
2016-03-11,201603110MEM,MEM,47,96,0.49,6,14,0.429,21,32,0.656,10,40,50,27,14,7,10,26,121,1,2.5,NOP,42,96,0.438,7,24,0.292,23,34,0.676,15,43,58,23,6,6,17,27,114,0,-2.5,110.13,103.75,204.5
2016-03-11,201603110MEM,NOP,42,96,0.438,7,24,0.292,23,34,0.676,15,43,58,23,6,6,17,27,114,0,-2.5,MEM,47,96,0.49,6,14,0.429,21,32,0.656,10,40,50,27,14,7,10,26,121,1,2.5,103.75,110.13,204.5
2016-03-16,201603160MEM,MEM,44,100,0.44,4,20,0.2,16,21,0.762,27,24,51,22,3,8,10,21,108,1,3.5,MIN,40,71,0.563,10,21,0.476,24,31,0.774,7,26,33,31,5,8,13,20,114,0,-3.5,122.18,128.97,207.0
2016-03-16,201603160MEM,MIN,40,71,0.563,10,21,0.476,24,31,0.774,7,26,33,31,5,8,13,20,114,0,-3.5,MEM,44,100,0.44,4,20,0.2,16,21,0.762,27,24,51,22,3,8,10,21,108,1,3.5,128.97,122.18,207.0
2016-03-17,201603170MIL,MEM,34,92,0.37,3,13,0.231,15,17,0.882,18,29,47,16,8,3,15,19,86,0,11.0,MIL,37,75,0.493,5,19,0.263,17,25,0.68,9,35,44,21,7,17,12,15,96,1,-11.0,95.51,106.61,201.0
2016-03-17,201603170MIL,MIL,37,75,0.493,5,19,0.263,17,25,0.68,9,35,44,21,7,17,12,15,96,1,-11.0,MEM,34,92,0.37,3,13,0.231,15,17,0.882,18,29,47,16,8,3,15,19,86,0,11.0,106.61,95.51,201.0
2016-03-21,201603210PHO,MEM,39,90,0.433,8,20,0.4,17,19,0.895,10,35,45,18,10,4,13,27,103,0,-3.0,PHO,30,76,0.395,11,28,0.393,26,34,0.765,9,36,45,22,8,10,17,18,97,1,3.0,105.5,99.35,202.5
2016-03-21,201603210PHO,PHO,30,76,0.395,11,28,0.393,26,34,0.765,9,36,45,22,8,10,17,18,97,1,3.0,MEM,39,90,0.433,8,20,0.4,17,19,0.895,10,35,45,18,10,4,13,27,103,0,-3.0,99.35,105.5,202.5
2016-03-25,201603250SAS,MEM,44,83,0.53,7,18,0.389,9,13,0.692,8,23,31,23,11,4,10,19,104,0,13.0,SAS,44,77,0.571,7,18,0.389,15,18,0.833,8,29,37,25,7,5,14,12,110,1,-13.0,116.68,123.41,190.5
2016-03-25,201603250SAS,SAS,44,77,0.571,7,18,0.389,15,18,0.833,8,29,37,25,7,5,14,12,110,1,-13.0,MEM,44,83,0.53,7,18,0.389,9,13,0.692,8,23,31,23,11,4,10,19,104,0,13.0,123.41,116.68,190.5
2016-03-28,201603280MEM,MEM,33,83,0.398,6,19,0.316,15,24,0.625,13,26,39,19,8,4,14,22,87,1,5.5,SAS,37,72,0.514,5,15,0.333,22,30,0.733,10,33,43,23,9,7,14,21,101,0,-5.5,97.16,112.8,192.5
2016-03-28,201603280MEM,SAS,37,72,0.514,5,15,0.333,22,30,0.733,10,33,43,23,9,7,14,21,101,0,-5.5,MEM,33,83,0.398,6,19,0.316,15,24,0.625,13,26,39,19,8,4,14,22,87,1,5.5,112.8,97.16,192.5
2016-04-01,201604010MEM,MEM,37,91,0.407,7,19,0.368,14,17,0.824,18,24,42,16,13,7,14,25,95,1,5.5,TOR,30,71,0.423,12,28,0.429,27,29,0.931,11,30,41,16,8,12,18,19,99,0,-5.5,107.38,111.9,197.5
