new_index,gid,team_slug_home,away_home_home,fg_home,fga_home,fg%_home,3p_home,3pa_home,3p%_home,ft_home,fta_home,ft%_home,orb_home,drb_home,trb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,betting_line_home,betting_line_terms,team_slug_away,away_home_away,fg_away,fga_away,fg%_away,3p_away,3pa_away,3p%_away,ft_away,fta_away,ft%_away,orb_away,drb_away,trb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,date,betting_line_away,over_under_terms,over_under
5596,201801100MIL,MIL,home,45,82,0.549,4,19,0.211,16,25,0.64,11,36,47,20,4,9,14,21,110,-10.5,-107.0,ORL,away,39,90,0.433,8,29,0.276,17,18,0.944,8,26,34,26,6,4,8,21,103,2018-01-10,10.5,-106.0,218.0
5597,201801120MIL,MIL,home,36,85,0.424,11,28,0.393,11,12,0.917,8,25,33,21,9,6,12,20,94,4.0,-100.0,GSW,away,44,79,0.557,5,15,0.333,15,18,0.833,10,33,43,28,7,3,11,13,108,2018-01-12,-4.0,-100.0,222.0
5598,201801170MIL,MIL,home,33,76,0.434,11,28,0.393,24,32,0.75,5,33,38,23,6,4,9,25,101,-4.5,-108.0,MIA,away,38,82,0.463,10,24,0.417,20,27,0.741,10,36,46,28,4,7,15,28,106,2018-01-17,4.5,-110.0,203.0
5599,201801220MIL,MIL,home,38,71,0.535,5,17,0.294,28,37,0.757,8,24,32,20,14,5,17,22,109,-5.5,-102.0,PHO,away,39,79,0.494,9,26,0.346,18,20,0.9,9,25,34,31,12,2,21,26,105,2018-01-22,5.5,-105.0,216.0
5600,201801260MIL,MIL,home,43,83,0.518,12,23,0.522,18,20,0.9,3,41,44,28,9,6,9,17,116,-6.0,-103.0,BRK,away,33,89,0.371,8,34,0.235,17,20,0.85,11,34,45,18,5,2,14,19,91,2018-01-26,6.0,-113.0,211.5
5601,201801290MIL,MIL,home,38,80,0.475,11,28,0.393,20,22,0.909,8,34,42,26,6,8,9,19,107,-6.5,102.0,PHI,away,36,82,0.439,2,26,0.077,21,23,0.913,10,33,43,22,5,4,14,17,95,2018-01-29,6.5,-105.0,208.5
5602,201802020MIL,MIL,home,33,76,0.434,7,24,0.292,19,26,0.731,4,32,36,18,10,8,11,21,92,-4.5,-102.0,NYK,away,36,89,0.404,5,25,0.2,13,17,0.765,18,39,57,24,7,4,18,21,90,2018-02-02,4.5,-110.0,209.0
5603,201802130MIL,MIL,home,38,88,0.432,8,25,0.32,13,17,0.765,14,34,48,23,6,10,10,18,97,-7.0,-104.0,ATL,away,33,86,0.384,12,35,0.343,14,20,0.7,14,36,50,21,7,6,12,14,92,2018-02-13,7.0,-105.0,207.0
5604,201802150MIL,MIL,home,49,92,0.533,9,26,0.346,16,22,0.727,11,29,40,27,9,5,16,20,123,-2.0,-110.0,DEN,away,47,85,0.553,24,40,0.6,16,20,0.8,8,26,34,37,9,6,18,23,134,2018-02-15,2.0,-110.0,214.5
5605,201802250MIL,MIL,home,44,96,0.458,7,25,0.28,26,29,0.897,9,35,44,21,10,3,13,19,121,-4.5,-105.0,NOP,away,51,107,0.477,10,30,0.333,11,14,0.786,11,39,50,22,8,7,15,24,123,2018-02-25,4.5,-105.0,220.0
5606,201802270MIL,MIL,home,35,77,0.455,10,26,0.385,24,28,0.857,8,32,40,20,10,9,16,20,104,-3.0,-100.0,WAS,away,42,88,0.477,7,20,0.35,16,22,0.727,9,31,40,30,9,6,11,22,107,2018-02-27,3.0,-106.0,212.5
5607,201803020MIL,MIL,home,31,81,0.383,9,25,0.36,25,32,0.781,14,29,43,15,9,13,15,24,96,-3.5,-102.0,IND,away,37,83,0.446,6,16,0.375,23,30,0.767,13,35,48,19,12,4,14,23,103,2018-03-02,3.5,-105.0,211.0
5608,201803040MIL,MIL,home,47,95,0.495,10,23,0.435,14,22,0.636,16,22,38,27,15,4,13,24,118,1.5,-103.0,PHI,away,39,70,0.557,14,28,0.5,18,22,0.818,6,26,32,26,4,9,26,24,110,2018-03-04,-1.5,-103.0,208.5
5609,201803070MIL,MIL,home,38,83,0.458,9,28,0.321,14,19,0.737,6,32,38,21,9,3,13,22,99,6.0,-106.0,HOU,away,39,82,0.476,14,40,0.35,18,27,0.667,12,35,47,22,9,5,16,21,110,2018-03-07,-6.0,-106.0,214.5
5610,201803090MIL,MIL,home,41,73,0.562,8,18,0.444,30,39,0.769,6,36,42,29,8,6,14,16,120,-9.5,-109.0,NYK,away,47,98,0.48,7,28,0.25,11,14,0.786,11,28,39,24,6,5,11,26,112,2018-03-09,9.5,-105.0,213.0
5611,201803170MIL,MIL,home,41,86,0.477,11,25,0.44,29,32,0.906,9,35,44,31,12,8,12,24,122,-10.5,-113.0,ATL,away,39,85,0.459,12,36,0.333,27,28,0.964,8,36,44,23,7,4,19,25,117,2018-03-17,10.5,-107.0,214.0
5612,201803210MIL,MIL,home,50,91,0.549,8,26,0.308,12,17,0.706,8,25,33,33,10,5,14,20,120,-5.5,-105.0,LAC,away,45,86,0.523,15,30,0.5,22,29,0.759,16,31,47,26,12,3,19,16,127,2018-03-21,5.5,-108.0,222.5
5613,201803250MIL,MIL,home,42,86,0.488,9,27,0.333,13,18,0.722,9,28,37,27,6,6,10,18,106,1.5,-108.0,SAS,away,41,92,0.446,4,17,0.235,17,21,0.81,20,33,53,16,4,2,12,17,103,2018-03-25,-1.5,-108.0,207.0
5614,201804030MIL,MIL,home,43,79,0.544,5,20,0.25,15,21,0.714,9,32,41,27,6,5,15,23,106,-4.5,-105.0,BOS,away,38,81,0.469,7,23,0.304,19,24,0.792,10,27,37,19,10,6,17,17,102,2018-04-03,4.5,-108.0,204.0
5615,201804050MIL,MIL,home,41,93,0.441,5,20,0.25,24,30,0.8,12,29,41,21,12,2,8,19,111,-9.5,-106.0,BRK,away,41,75,0.547,19,39,0.487,18,21,0.857,4,37,41,30,3,12,17,21,119,2018-04-05,9.5,-107.0,221.5
5616,201804090MIL,MIL,home,39,91,0.429,9,26,0.346,15,18,0.833,12,44,56,26,13,2,16,18,102,-10.0,-105.0,ORL,away,34,82,0.415,5,24,0.208,13,20,0.65,5,38,43,24,8,4,19,14,86,2018-04-09,10.0,-105.0,211.5
5617,201710200MIN,MIN,home,36,81,0.444,7,22,0.318,21,26,0.808,10,34,44,17,11,2,15,17,100,-4.5,-100.0,UTA,away,37,77,0.481,9,22,0.409,14,17,0.824,7,31,38,23,10,8,19,21,97,2017-10-20,4.5,-107.0,197.0
5618,201710240MIN,MIN,home,42,86,0.488,9,24,0.375,14,22,0.636,9,18,27,27,9,4,14,14,107,-10.5,102.0,IND,away,56,84,0.667,10,22,0.455,8,11,0.727,8,34,42,31,8,2,17,21,130,2017-10-24,10.5,-110.0,218.5
5619,201710270MIN,MIN,home,42,86,0.488,8,22,0.364,27,35,0.771,17,27,44,23,5,7,15,21,119,2.0,-108.0,OKC,away,43,86,0.5,8,28,0.286,22,25,0.88,11,24,35,19,8,9,14,29,116,2017-10-27,-2.0,-108.0,218.0
5620,201711040MIN,MIN,home,43,79,0.544,10,24,0.417,16,20,0.8,10,38,48,33,7,8,18,20,112,-12.0,-100.0,DAL,away,40,86,0.465,10,27,0.37,9,12,0.75,7,24,31,18,7,2,16,19,99,2017-11-04,12.0,-108.0,214.0
5621,201711050MIN,MIN,home,38,83,0.458,10,24,0.417,26,30,0.867,12,42,54,20,4,4,16,19,112,-5.0,-113.0,CHO,away,37,89,0.416,9,28,0.321,11,21,0.524,10,30,40,24,8,3,11,24,94,2017-11-05,5.0,-110.0,218.5
5622,201711150MIN,MIN,home,39,87,0.448,9,18,0.5,11,16,0.688,11,30,41,27,9,4,6,16,98,-5.0,-104.0,SAS,away,33,79,0.418,7,24,0.292,13,15,0.867,13,32,45,20,4,4,16,18,86,2017-11-15,5.0,-106.0,209.0
5623,201711190MIN,MIN,home,40,78,0.513,5,22,0.227,12,18,0.667,6,32,38,23,11,4,20,20,97,-5.5,-105.0,DET,away,39,83,0.47,8,25,0.32,14,20,0.7,11,26,37,25,10,2,19,21,100,2017-11-19,5.5,-114.0,208.5
5624,201711220MIN,MIN,home,40,87,0.46,8,23,0.348,36,45,0.8,10,32,42,22,9,3,7,17,124,-7.0,104.0,ORL,away,46,91,0.505,12,37,0.324,14,22,0.636,7,37,44,28,4,4,14,31,118,2017-11-22,7.0,-108.0,217.5
5625,201711240MIN,MIN,home,37,84,0.44,7,17,0.412,16,26,0.615,13,31,44,21,9,3,10,16,97,-3.5,103.0,MIA,away,38,80,0.475,19,39,0.487,14,16,0.875,9,33,42,29,4,4,13,24,109,2017-11-24,3.5,-109.0,207.0
5626,201711260MIN,MIN,home,49,93,0.527,9,21,0.429,12,17,0.706,19,29,48,24,12,5,10,14,119,-10.5,-108.0,PHO,away,43,85,0.506,13,26,0.5,9,12,0.75,11,26,37,25,6,1,15,20,108,2017-11-26,10.5,-106.0,220.5
5627,201711280MIN,MIN,home,35,85,0.412,10,30,0.333,9,14,0.643,13,36,49,27,3,1,10,17,89,-5.0,-107.0,WAS,away,36,83,0.434,10,28,0.357,10,17,0.588,9,35,44,23,5,4,7,16,92,2017-11-28,5.0,-105.0,209.5
5628,201712030MIN,MIN,home,38,88,0.432,8,26,0.308,28,31,0.903,14,28,42,22,9,1,7,16,112,-12.0,-101.0,LAC,away,37,73,0.507,15,34,0.441,17,22,0.773,8,29,37,21,3,7,16,26,106,2017-12-03,12.0,-108.0,214.5
5629,201712100MIN,MIN,home,36,72,0.5,7,19,0.368,18,23,0.783,9,36,45,19,7,2,18,19,97,-7.5,-110.0,DAL,away,37,81,0.457,11,31,0.355,7,9,0.778,6,27,33,23,6,5,10,22,92,2017-12-10,7.5,-107.0,208.5
5630,201712120MIN,MIN,home,44,108,0.407,5,29,0.172,19,27,0.704,17,33,50,19,14,7,10,21,112,-5.0,-104.0,PHI,away,40,80,0.5,11,26,0.423,27,32,0.844,7,45,52,32,6,3,24,18,118,2017-12-12,5.0,-105.0,215.5
5631,201712140MIN,MIN,home,46,82,0.561,10,21,0.476,17,20,0.85,8,31,39,29,12,9,9,19,119,-11.0,-114.0,SAC,away,36,87,0.414,14,33,0.424,10,12,0.833,15,27,42,24,4,2,14,21,96,2017-12-14,11.0,-108.0,202.0
5632,201712160MIN,MIN,home,40,95,0.421,9,27,0.333,17,24,0.708,10,21,31,21,14,8,6,19,106,-12.0,-105.0,PHO,away,33,72,0.458,11,24,0.458,31,35,0.886,13,39,52,22,4,3,23,21,108,2017-12-16,12.0,-105.0,217.5
5633,201712180MIN,MIN,home,42,91,0.462,7,19,0.368,17,21,0.81,11,21,32,19,6,2,10,14,108,-4.5,-108.0,POR,away,46,84,0.548,10,24,0.417,5,5,1.0,7,33,40,26,6,8,17,19,107,2017-12-18,4.5,-106.0,207.5
5634,201712270MIN,MIN,home,47,90,0.522,12,29,0.414,22,30,0.733,7,35,42,27,4,7,6,26,128,-4.5,-110.0,DEN,away,42,91,0.462,15,39,0.385,26,31,0.839,11,37,48,26,3,2,9,24,125,2017-12-27,4.5,-108.0,212.0
5635,201801010MIN,MIN,home,40,81,0.494,7,20,0.35,27,30,0.9,7,34,41,26,14,5,17,24,114,-9.5,-113.0,LAL,away,34,76,0.447,8,26,0.308,20,29,0.69,9,28,37,18,12,4,24,25,96,2018-01-01,9.5,-105.0,214.0
5636,201801060MIN,MIN,home,44,90,0.489,9,18,0.5,19,21,0.905,13,34,47,26,10,5,9,20,116,-1.0,-101.0,NOP,away,33,78,0.423,6,29,0.207,26,28,0.929,7,31,38,20,5,6,15,19,98,2018-01-06,1.0,-108.0,218.5
5637,201801080MIN,MIN,home,52,100,0.52,10,31,0.323,13,17,0.765,15,41,56,30,6,2,5,17,127,1.0,102.0,CLE,away,37,84,0.44,13,38,0.342,12,16,0.75,8,29,37,26,0,4,13,15,99,2018-01-08,-1.0,102.0,223.0
5638,201801100MIN,MIN,home,39,80,0.488,7,20,0.35,19,27,0.704,11,34,45,22,11,5,14,22,104,-4.5,-107.0,OKC,away,32,80,0.4,6,25,0.24,18,24,0.75,10,31,41,13,9,2,18,22,88,2018-01-10,4.5,-108.0,212.5
5639,201801120MIN,MIN,home,49,95,0.516,10,27,0.37,10,16,0.625,16,27,43,33,12,4,12,12,118,-9.0,-105.0,NYK,away,45,83,0.542,12,24,0.5,6,9,0.667,9,27,36,25,6,6,16,17,108,2018-01-12,9.0,-105.0,209.0
5640,201801140MIN,MIN,home,43,80,0.538,7,19,0.368,27,33,0.818,7,31,38,21,12,3,11,17,120,-6.0,-110.0,POR,away,39,79,0.494,11,25,0.44,14,17,0.824,8,30,38,19,6,3,17,27,103,2018-01-14,6.0,-105.0,213.0
5641,201801200MIN,MIN,home,38,81,0.469,7,16,0.438,32,42,0.762,15,29,44,21,4,3,11,20,115,1.5,-101.0,TOR,away,39,83,0.47,12,33,0.364,19,21,0.905,8,27,35,23,7,7,13,30,109,2018-01-20,-1.5,-101.0,214.0
5642,201801270MIN,MIN,home,42,96,0.438,4,21,0.19,23,26,0.885,16,33,49,20,9,7,5,12,111,-11.0,-104.0,BRK,away,38,82,0.463,9,30,0.3,12,15,0.8,11,32,43,22,3,7,15,19,97,2018-01-27,11.0,-109.0,215.5
5643,201802010MIN,MIN,home,42,78,0.538,7,19,0.368,17,20,0.85,4,35,39,27,8,7,13,15,108,-6.0,100.0,MIL,away,32,85,0.376,6,29,0.207,19,25,0.76,15,28,43,19,6,1,15,21,89,2018-02-01,6.0,-110.0,208.0
5644,201802030MIN,MIN,home,48,95,0.505,10,21,0.476,12,16,0.75,12,38,50,21,9,3,12,13,118,-8.0,-105.0,NOP,away,42,101,0.416,8,33,0.242,15,17,0.882,18,33,51,23,9,8,13,11,107,2018-02-03,8.0,-106.0,222.5
5645,201802110MIN,MIN,home,37,74,0.5,9,24,0.375,28,32,0.875,8,29,37,29,10,5,16,17,111,-13.0,-107.0,SAC,away,42,88,0.477,10,25,0.4,12,17,0.706,15,28,43,17,12,2,18,23,106,2018-02-11,13.0,-110.0,210.5
5646,201802130MIN,MIN,home,40,84,0.476,6,23,0.261,22,23,0.957,9,31,40,22,3,4,8,20,108,3.5,-107.0,HOU,away,41,83,0.494,22,47,0.468,22,29,0.759,9,28,37,25,1,4,6,23,126,2018-02-13,-3.5,-107.0,224.0
5647,201802150MIN,MIN,home,42,90,0.467,6,24,0.25,29,31,0.935,11,35,46,23,5,10,10,22,119,-10.0,-105.0,LAL,away,43,94,0.457,7,31,0.226,18,26,0.692,11,35,46,19,6,4,13,26,111,2018-02-15,10.0,-106.0,228.0
5648,201802240MIN,MIN,home,46,94,0.489,11,35,0.314,19,26,0.731,10,41,51,25,6,4,11,15,122,-7.5,-109.0,CHI,away,42,90,0.467,6,23,0.261,14,20,0.7,4,38,42,21,5,9,14,20,104,2018-02-24,7.5,-108.0,218.5
5649,201803080MIN,MIN,home,44,94,0.468,12,31,0.387,9,13,0.692,13,34,47,24,3,3,12,22,109,2.5,102.0,BOS,away,43,87,0.494,11,32,0.344,20,27,0.741,9,37,46,28,7,2,11,17,117,2018-03-08,-2.5,102.0,218.0
5650,201803110MIN,MIN,home,44,95,0.463,6,20,0.3,15,21,0.714,13,37,50,27,7,3,9,15,109,3.5,-102.0,GSW,away,37,91,0.407,10,36,0.278,19,21,0.905,12,38,50,22,6,7,13,17,103,2018-03-11,-3.5,-102.0,223.0
5651,201803180MIN,MIN,home,45,86,0.523,10,20,0.5,20,26,0.769,14,27,41,24,7,1,12,26,120,7.5,-105.0,HOU,away,43,78,0.551,16,35,0.457,27,36,0.75,8,25,33,28,7,8,11,26,129,2018-03-18,-7.5,-105.0,222.5
5652,201803200MIN,MIN,home,45,86,0.523,10,25,0.4,23,24,0.958,6,34,40,23,5,6,11,21,123,-3.5,-100.0,LAC,away,40,93,0.43,8,24,0.333,21,26,0.808,11,30,41,21,4,5,10,22,109,2018-03-20,3.5,-108.0,228.0
5653,201803260MIN,MIN,home,33,79,0.418,8,24,0.333,19,24,0.792,7,30,37,21,7,6,14,15,93,-13.5,108.0,MEM,away,40,84,0.476,15,31,0.484,6,9,0.667,7,28,35,25,8,4,13,23,101,2018-03-26,13.5,-105.0,215.5
5654,201803280MIN,MIN,home,48,90,0.533,13,30,0.433,17,21,0.81,7,30,37,33,9,1,13,20,126,-12.0,-102.0,ATL,away,41,77,0.532,13,27,0.481,19,23,0.826,4,33,37,26,10,2,20,22,114,2018-03-28,12.0,-109.0,220.0
5655,201804010MIN,MIN,home,38,90,0.422,8,24,0.333,13,14,0.929,7,25,32,19,10,1,12,17,97,3.0,-105.0,UTA,away,46,76,0.605,11,28,0.393,18,25,0.72,6,39,45,29,8,7,16,19,121,2018-04-01,-3.0,-105.0,208.0
5656,201804090MIN,MIN,home,42,87,0.483,7,22,0.318,22,26,0.846,18,34,52,27,10,7,17,18,113,-16.5,-115.0,MEM,away,35,85,0.412,5,18,0.278,19,21,0.905,10,25,35,20,11,5,17,20,94,2018-04-09,16.5,-108.0,215.0
5657,201804110MIN,MIN,home,42,89,0.472,9,23,0.391,19,25,0.76,8,32,40,24,10,2,8,19,112,-3.5,-113.0,DEN,away,41,90,0.456,13,32,0.406,11,18,0.611,10,37,47,19,4,4,12,22,106,2018-04-11,3.5,-107.0,216.0
5658,201710200NOP,NOP,home,45,98,0.459,16,36,0.444,14,22,0.636,16,35,51,26,8,4,17,19,120,9.5,-105.0,GSW,away,47,91,0.516,18,40,0.45,16,20,0.8,10,39,49,29,6,8,18,23,128,2017-10-20,-9.5,-105.0,221.0
5659,201710280NOP,NOP,home,49,95,0.516,13,33,0.394,12,16,0.75,10,37,47,33,10,4,11,20,123,2.0,-108.0,CLE,away,36,78,0.462,12,32,0.375,17,23,0.739,5,32,37,19,8,2,18,19,101,2017-10-28,-2.0,-108.0,220.0
5660,201710300NOP,NOP,home,39,85,0.459,7,28,0.25,14,18,0.778,9,34,43,30,9,5,19,22,99,-7.5,-117.0,ORL,away,43,85,0.506,16,34,0.471,13,18,0.722,6,37,43,27,10,1,16,19,115,2017-10-30,7.5,-105.0,223.5
5661,201711010NOP,NOP,home,36,84,0.429,8,31,0.258,18,21,0.857,9,29,38,27,13,4,19,24,98,-2.0,-103.0,MIN,away,41,83,0.494,6,22,0.273,16,24,0.667,11,36,47,20,13,3,21,21,104,2017-11-01,2.0,-105.0,225.0
5662,201711110NOP,NOP,home,43,80,0.538,6,16,0.375,19,24,0.792,8,43,51,26,7,4,23,19,111,-6.0,-104.0,LAC,away,35,86,0.407,10,26,0.385,23,27,0.852,8,29,37,16,12,1,11,24,103,2017-11-11,6.0,-106.0,218.0
5663,201711130NOP,NOP,home,41,75,0.547,13,33,0.394,11,17,0.647,7,31,38,31,10,5,19,13,106,-9.5,-102.0,ATL,away,40,87,0.46,17,36,0.472,8,9,0.889,10,26,36,25,14,1,16,18,105,2017-11-13,9.5,-108.0,217.0
5664,201711150NOP,NOP,home,46,91,0.505,10,27,0.37,14,14,1.0,10,22,32,31,13,3,14,21,116,-3.0,-103.0,TOR,away,45,76,0.592,16,34,0.471,19,20,0.95,6,31,37,27,8,6,21,20,125,2017-11-15,3.0,-109.0,218.0
5665,201711200NOP,NOP,home,41,80,0.513,7,25,0.28,25,32,0.781,7,42,49,26,8,3,19,22,114,3.0,102.0,OKC,away,38,89,0.427,11,35,0.314,20,26,0.769,9,31,40,22,14,2,14,25,107,2017-11-20,-3.0,102.0,213.5
5666,201711220NOP,NOP,home,39,81,0.481,7,24,0.292,22,24,0.917,7,38,45,23,7,2,15,18,107,-1.0,-107.0,SAS,away,35,88,0.398,6,24,0.25,14,15,0.933,8,31,39,22,10,5,15,23,90,2017-11-22,1.0,-109.0,207.5
5667,201711290NOP,NOP,home,39,84,0.464,14,35,0.4,10,11,0.909,8,20,28,27,8,2,16,17,102,-6.5,-102.0,MIN,away,47,81,0.58,9,23,0.391,17,19,0.895,10,34,44,30,10,1,17,14,120,2017-11-29,6.5,-107.0,215.0
5668,201712040NOP,NOP,home,45,91,0.495,16,39,0.41,9,15,0.6,11,36,47,33,11,4,21,26,115,9.0,-108.0,GSW,away,45,87,0.517,16,33,0.485,19,27,0.704,5,35,40,36,14,5,16,16,125,2017-12-04,-9.0,-108.0,228.5
5669,201712060NOP,NOP,home,46,86,0.535,12,31,0.387,19,29,0.655,11,38,49,28,4,5,11,19,123,-5.5,-106.0,DEN,away,41,94,0.436,16,35,0.457,16,22,0.727,10,30,40,22,7,4,9,21,114,2017-12-06,5.5,-111.0,222.5
5670,201712080NOP,NOP,home,41,89,0.461,10,28,0.357,17,19,0.895,7,28,35,19,7,3,17,14,109,-9.5,102.0,SAC,away,47,97,0.485,13,30,0.433,9,14,0.643,11,35,46,21,12,4,17,21,116,2017-12-08,9.5,-108.0,208.5
5671,201712100NOP,NOP,home,46,80,0.575,15,24,0.625,24,32,0.75,5,28,33,31,11,9,14,21,131,-9.0,-105.0,PHI,away,44,96,0.458,9,29,0.31,27,30,0.9,22,25,47,26,5,4,17,29,124,2017-12-10,9.0,-105.0,216.5
5672,201712130NOP,NOP,home,45,80,0.563,13,25,0.52,12,15,0.8,9,32,41,35,5,8,21,16,115,-2.5,-102.0,MIL,away,44,95,0.463,8,27,0.296,12,19,0.632,15,23,38,23,14,5,9,13,108,2017-12-13,2.5,-105.0,218.0
5673,201712270NOP,NOP,home,48,90,0.533,17,33,0.515,15,19,0.789,6,37,43,40,8,9,10,15,128,-9.0,-108.0,BRK,away,41,90,0.456,19,38,0.5,12,14,0.857,10,33,43,26,8,3,15,18,113,2017-12-27,9.0,-109.0,222.0
5674,201712290NOP,NOP,home,42,85,0.494,8,31,0.258,28,32,0.875,4,27,31,28,8,6,8,19,120,-6.5,-113.0,DAL,away,46,83,0.554,22,39,0.564,14,18,0.778,5,38,43,27,5,4,15,23,128,2017-12-29,6.5,-107.0,212.5
5675,201712300NOP,NOP,home,38,84,0.452,6,26,0.231,21,27,0.778,4,44,48,24,3,5,10,19,103,-5.5,-110.0,NYK,away,41,94,0.436,5,19,0.263,18,21,0.857,9,42,51,24,6,7,6,24,105,2017-12-30,5.5,-105.0,216.5
5676,201801080NOP,NOP,home,46,82,0.561,6,22,0.273,14,21,0.667,9,32,41,31,7,9,16,18,112,-6.0,-109.0,DET,away,41,93,0.441,8,27,0.296,19,22,0.864,12,27,39,22,5,4,12,18,109,2018-01-08,6.0,-108.0,211.0
5677,201801120NOP,NOP,home,45,82,0.549,7,19,0.368,22,23,0.957,9,34,43,26,7,6,18,16,119,-3.5,-113.0,POR,away,45,101,0.446,12,42,0.286,11,14,0.786,14,25,39,24,13,6,11,22,113,2018-01-12,3.5,-105.0,219.0
5678,201801200NOP,NOP,home,39,78,0.5,7,27,0.259,26,32,0.813,6,35,41,23,6,5,10,15,111,-9.5,-107.0,MEM,away,37,82,0.451,15,35,0.429,15,16,0.938,10,34,44,22,2,1,14,29,104,2018-01-20,9.5,-108.0,210.0
5679,201801220NOP,NOP,home,47,113,0.416,16,44,0.364,22,26,0.846,15,40,55,32,14,3,13,28,132,-6.5,-108.0,CHI,away,45,92,0.489,8,31,0.258,30,34,0.882,6,48,54,31,8,6,24,32,128,2018-01-22,6.5,-105.0,226.5
5680,201801260NOP,NOP,home,44,82,0.537,11,27,0.407,16,21,0.762,6,36,42,36,8,5,15,26,115,4.5,-108.0,HOU,away,36,78,0.462,12,36,0.333,29,35,0.829,2,33,35,22,10,2,12,23,113,2018-01-26,-4.5,-108.0,228.0
5681,201801280NOP,NOP,home,38,85,0.447,9,35,0.257,18,25,0.72,7,40,47,23,9,6,15,20,103,-1.5,-113.0,LAC,away,45,96,0.469,9,28,0.321,13,18,0.722,11,39,50,29,7,4,12,19,112,2018-01-28,1.5,-110.0,227.0
5682,201801300NOP,NOP,home,39,77,0.506,9,25,0.36,16,22,0.727,2,34,36,26,7,8,15,18,103,-9.5,-108.0,SAC,away,46,97,0.474,10,26,0.385,12,14,0.857,14,35,49,22,7,1,14,21,114,2018-01-30,9.5,-109.0,215.5
5683,201802050NOP,NOP,home,47,93,0.505,8,22,0.364,7,13,0.538,6,24,30,24,10,6,14,15,109,-1.0,-106.0,UTA,away,52,89,0.584,14,21,0.667,15,17,0.882,9,36,45,29,6,5,13,18,133,2018-02-05,1.0,-110.0,217.0
5684,201802140NOP,NOP,home,53,99,0.535,14,32,0.438,19,21,0.905,12,36,48,35,13,7,11,20,139,-5.5,-106.0,LAL,away,46,90,0.511,10,22,0.455,15,18,0.833,7,30,37,26,5,3,20,21,117,2018-02-14,5.5,-106.0,232.0
5685,201802230NOP,NOP,home,48,108,0.444,8,31,0.258,20,24,0.833,13,43,56,27,9,13,15,18,124,-2.0,-107.0,MIA,away,50,108,0.463,6,18,0.333,17,26,0.654,13,45,58,26,12,5,13,23,123,2018-02-23,2.0,-106.0,215.5
5686,201802260NOP,NOP,home,43,91,0.473,8,28,0.286,31,40,0.775,9,37,46,30,7,8,14,22,125,-7.0,-108.0,PHO,away,42,97,0.433,7,24,0.292,25,32,0.781,14,37,51,23,9,5,14,33,116,2018-02-26,7.0,-107.0,236.0
5687,201803090NOP,NOP,home,38,82,0.463,6,20,0.3,15,18,0.833,2,36,38,23,3,10,15,18,97,3.5,-108.0,WAS,away,46,96,0.479,9,26,0.346,15,20,0.75,10,39,49,34,10,4,12,16,116,2018-03-09,-3.5,-108.0,222.0
5688,201803110NOP,NOP,home,41,93,0.441,6,21,0.286,11,13,0.846,10,28,38,28,7,14,13,25,99,1.5,-113.0,UTA,away,40,96,0.417,12,32,0.375,24,25,0.96,17,38,55,24,4,3,15,20,116,2018-03-11,-1.5,-113.0,212.5
5689,201803130NOP,NOP,home,52,104,0.5,9,22,0.409,6,8,0.75,14,36,50,33,10,7,12,16,119,-5.0,-103.0,CHO,away,45,93,0.484,7,26,0.269,18,22,0.818,8,37,45,22,8,9,13,13,115,2018-03-13,5.0,-110.0,229.0
5690,201803170NOP,NOP,home,41,83,0.494,8,24,0.333,11,12,0.917,6,34,40,18,4,8,12,19,101,8.5,-103.0,HOU,away,39,93,0.419,15,41,0.366,14,18,0.778,13,33,46,19,8,7,7,19,107,2018-03-17,-8.5,-103.0,227.0
5691,201803180NOP,NOP,home,41,82,0.5,6,18,0.333,20,25,0.8,5,39,44,33,9,5,10,13,108,-3.5,-110.0,BOS,away,35,87,0.402,9,26,0.346,10,20,0.5,9,35,44,17,8,3,12,21,89,2018-03-18,3.5,-108.0,213.0
5692,201803200NOP,NOP,home,48,91,0.527,10,25,0.4,9,15,0.6,9,37,46,33,5,2,9,11,115,-6.5,102.0,DAL,away,43,90,0.478,10,35,0.286,9,11,0.818,9,31,40,25,4,2,8,14,105,2018-03-20,6.5,-109.0,218.5
5693,201803210NOP,NOP,home,34,79,0.43,8,23,0.348,20,24,0.833,10,40,50,15,4,11,18,19,96,-1.5,-105.0,IND,away,34,93,0.366,7,22,0.318,17,18,0.944,15,33,48,15,13,5,14,21,92,2018-03-21,1.5,-113.0,220.5
5694,201803220NOP,NOP,home,52,95,0.547,6,24,0.25,18,22,0.818,8,34,42,28,13,4,9,19,128,-2.5,-105.0,LAL,away,43,87,0.494,17,39,0.436,22,28,0.786,7,33,40,19,4,3,16,20,125,2018-03-22,2.5,-113.0,231.5
5695,201803270NOP,NOP,home,43,94,0.457,4,24,0.167,13,14,0.929,11,43,54,28,3,10,16,19,103,2.0,-101.0,POR,away,44,105,0.419,10,32,0.313,9,10,0.9,17,30,47,20,11,7,10,17,107,2018-03-27,-2.0,-101.0,220.0
5696,201804010NOP,NOP,home,38,83,0.458,11,32,0.344,17,23,0.739,7,37,44,28,13,3,21,20,104,1.0,-106.0,OKC,away,41,95,0.432,9,31,0.29,18,25,0.72,14,37,51,24,13,4,18,22,109,2018-04-01,-1.0,-106.0,226.5
